variation,input_group,family,mode,feature,predicted_effect_feature_corr,baseline_feature_corr,feature_corr_shift_vs_matched_baseline,wave
both_contrastive,both,contrastive,single,CONFIG_numRounds,-0.06794893220031872,-0.03501454807387765,-0.03293438412644108,learning
both_contrastive,both,contrastive,single,CONFIG_showNRounds,0.03794065121845784,-0.2862630630245553,0.32420371424301314,learning
both_contrastive,both,contrastive,single,CONFIG_MPCR,0.15258686805584937,0.2631376259169821,-0.11055075786113272,learning
both_contrastive,both,contrastive,single,CONFIG_allOrNothing,-0.08122662124939414,-0.14400059769517956,0.06277397644578542,learning
both_contrastive,both,contrastive,single,CONFIG_chat,0.8671459514931875,0.15256175271010042,0.7145841987830871,learning
both_contrastive,both,contrastive,single,CONFIG_defaultContribProp,-0.02481876932061085,0.06182139228059834,-0.08664016160120919,learning
both_contrastive,both,contrastive,single,CONFIG_rewardExists,0.030373539579733943,0.12839130074157265,-0.0980177611618387,learning
both_contrastive,both,contrastive,single,CONFIG_showOtherSummaries,-0.08843342941957633,0.05153371109206826,-0.13996714051164458,learning
both_contrastive,both,contrastive,single,CONFIG_showPunishmentId,-0.05763287068333487,-0.02532360116531404,-0.03230926951802083,learning
both_contrastive,both,contrastive,single,CONFIG_punishmentCost,0.042568275229585124,-0.19254692173129245,0.23511519696087757,learning
both_contrastive,both,contrastive,single,CONFIG_punishmentTech,0.059293652940530475,0.12123399200990732,-0.06194033906937685,learning
both_contrastive_reasoning,both,contrastive,reasoning,CONFIG_playerCount,0.03821844219769863,-0.06994821438400274,0.10816665658170137,learning
both_contrastive_reasoning,both,contrastive,reasoning,CONFIG_numRounds,-0.1584666008154372,-0.014234779247949175,-0.14423182156748804,learning
both_contrastive_reasoning,both,contrastive,reasoning,CONFIG_showNRounds,0.04869265666829502,-0.20499380001517717,0.2536864566834722,learning
both_contrastive_reasoning,both,contrastive,reasoning,CONFIG_MPCR,0.1532725879058208,0.15018676253492463,0.0030858253708961614,learning
both_contrastive_reasoning,both,contrastive,reasoning,CONFIG_allOrNothing,-0.0025802007326787657,-0.07657571170142399,0.07399551096874522,learning
both_contrastive_reasoning,both,contrastive,reasoning,CONFIG_chat,0.7746730438475178,-0.17769038186917502,0.9523634257166929,learning
both_contrastive_reasoning,both,contrastive,reasoning,CONFIG_defaultContribProp,-0.022369632601232238,-0.05356259461915594,0.031192962017923702,learning
both_contrastive_reasoning,both,contrastive,reasoning,CONFIG_rewardExists,0.1284262676828915,-0.085358640349251,0.2137849080321425,learning
both_contrastive_reasoning,both,contrastive,reasoning,CONFIG_showOtherSummaries,-0.0676746867354633,0.033552462302918105,-0.1012271490383814,learning
both_contrastive_reasoning,both,contrastive,reasoning,CONFIG_showPunishmentId,-0.06758938118093728,0.056872087073791246,-0.12446146825472854,learning
both_contrastive_reasoning,both,contrastive,reasoning,CONFIG_punishmentCost,0.045325840175801324,-0.1809787910915097,0.226304631267311,learning
both_contrastive_reasoning,both,contrastive,reasoning,CONFIG_punishmentTech,0.026926614024355842,0.13164318511169906,-0.10471657108734322,learning
both_contrastive_joint,both,contrastive,joint,CONFIG_playerCount,-0.01892013204495729,0.15583450897962897,-0.17475464102458627,learning
both_contrastive_joint,both,contrastive,joint,CONFIG_numRounds,-0.10574422927566929,-0.05399329821490927,-0.051750931060760015,learning
both_contrastive_joint,both,contrastive,joint,CONFIG_showNRounds,0.09964029573985224,-0.10460714681540449,0.20424744255525673,learning
both_contrastive_joint,both,contrastive,joint,CONFIG_MPCR,0.06952739121847254,0.053928366753570774,0.015599024464901766,learning
both_contrastive_joint,both,contrastive,joint,CONFIG_allOrNothing,0.06432738203950256,0.03599591108440455,0.028331470955098005,learning
both_contrastive_joint,both,contrastive,joint,CONFIG_chat,0.712075320855185,-0.18088632694869888,0.8929616478038839,learning
both_contrastive_joint,both,contrastive,joint,CONFIG_defaultContribProp,0.031045375533100147,-0.03625515921894459,0.06730053475204473,learning
both_contrastive_joint,both,contrastive,joint,CONFIG_rewardExists,0.12400578372634971,-0.02572651503930549,0.1497322987656552,learning
both_contrastive_joint,both,contrastive,joint,CONFIG_showOtherSummaries,0.025822088439221583,0.020373767751180143,0.005448320688041439,learning
both_contrastive_joint,both,contrastive,joint,CONFIG_showPunishmentId,-0.030439316440667524,-0.04728366870299569,0.016844352262328166,learning
both_contrastive_joint,both,contrastive,joint,CONFIG_punishmentCost,0.08318349612839747,0.008098849915554663,0.0750846462128428,learning
both_contrastive_joint,both,contrastive,joint,CONFIG_punishmentTech,0.1121330636979403,-0.004581615531330975,0.11671467922927127,learning
both_contrastive_joint_reasoning,both,contrastive,joint_reasoning,CONFIG_playerCount,0.023347177924410472,0.1663376184384834,-0.14299044051407295,learning
both_contrastive_joint_reasoning,both,contrastive,joint_reasoning,CONFIG_numRounds,-0.08586040950920483,-0.07086634773525269,-0.014994061773952141,learning
both_contrastive_joint_reasoning,both,contrastive,joint_reasoning,CONFIG_showNRounds,0.07609535393385333,0.05446317670858572,0.021632177225267613,learning
both_contrastive_joint_reasoning,both,contrastive,joint_reasoning,CONFIG_MPCR,0.07178926439012746,0.17895045369886584,-0.10716118930873837,learning
both_contrastive_joint_reasoning,both,contrastive,joint_reasoning,CONFIG_allOrNothing,0.00999410057343436,0.08438547896549825,-0.07439137839206389,learning
both_contrastive_joint_reasoning,both,contrastive,joint_reasoning,CONFIG_chat,0.7640733219894387,-0.1925813440230578,0.9566546660124965,learning
both_contrastive_joint_reasoning,both,contrastive,joint_reasoning,CONFIG_defaultContribProp,0.059637985932930744,-0.05528016813889425,0.11491815407182498,learning
both_contrastive_joint_reasoning,both,contrastive,joint_reasoning,CONFIG_rewardExists,0.31136348465824426,-0.050658051324026045,0.3620215359822703,learning
both_contrastive_joint_reasoning,both,contrastive,joint_reasoning,CONFIG_showOtherSummaries,-0.005900743440434908,0.18409072530454784,-0.18999146874498274,learning
both_contrastive_joint_reasoning,both,contrastive,joint_reasoning,CONFIG_showPunishmentId,-0.013885345907311884,0.1262059527098024,-0.14009129861711428,learning
both_contrastive_joint_reasoning,both,contrastive,joint_reasoning,CONFIG_punishmentCost,0.099363903477563,0.2011121666042555,-0.10174826312669248,learning
both_contrastive_joint_reasoning,both,contrastive,joint_reasoning,CONFIG_punishmentTech,0.03779628569373975,0.012294247742060796,0.025502037951678956,learning
both_ensemble,both,ensemble,single,CONFIG_playerCount,-0.11042691418182861,-0.21456251278412336,0.10413559860229475,learning
both_ensemble,both,ensemble,single,CONFIG_numRounds,-0.06087075530648379,-0.03501454807387765,-0.025856207232606142,learning
both_ensemble,both,ensemble,single,CONFIG_showNRounds,0.06005081970231552,-0.2862630630245553,0.3463138827268708,learning
both_ensemble,both,ensemble,single,CONFIG_MPCR,0.5851644240124754,0.2631376259169821,0.3220267980954933,learning
both_ensemble,both,ensemble,single,CONFIG_allOrNothing,-0.4204302697202032,-0.14400059769517956,-0.27642967202502366,learning
both_ensemble,both,ensemble,single,CONFIG_chat,0.34775012707589237,0.15256175271010042,0.19518837436579195,learning
both_ensemble,both,ensemble,single,CONFIG_defaultContribProp,0.012810726569918076,0.06182139228059834,-0.04901066571068026,learning
both_ensemble,both,ensemble,single,CONFIG_rewardExists,0.18136845611459737,0.12839130074157265,0.05297715537302472,learning
both_ensemble,both,ensemble,single,CONFIG_showOtherSummaries,0.17892203194843562,0.05153371109206826,0.12738832085636737,learning
both_ensemble,both,ensemble,single,CONFIG_showPunishmentId,-0.010205213795111124,-0.02532360116531404,0.015118387370202917,learning
both_ensemble,both,ensemble,single,CONFIG_punishmentCost,0.02006336954199981,-0.19254692173129245,0.21261029127329226,learning
both_ensemble,both,ensemble,single,CONFIG_punishmentTech,0.0113584434525256,0.12123399200990732,-0.10987554855738173,learning
both_ensemble_reasoning,both,ensemble,reasoning,CONFIG_playerCount,-0.06603376780565638,-0.06994821438400274,0.003914446578346359,learning
both_ensemble_reasoning,both,ensemble,reasoning,CONFIG_numRounds,-0.08906617309025748,-0.014234779247949175,-0.0748313938423083,learning
both_ensemble_reasoning,both,ensemble,reasoning,CONFIG_showNRounds,0.02368488507658459,-0.20499380001517717,0.22867868509176176,learning
both_ensemble_reasoning,both,ensemble,reasoning,CONFIG_MPCR,0.5318565285751308,0.15018676253492463,0.38166976604020614,learning
both_ensemble_reasoning,both,ensemble,reasoning,CONFIG_allOrNothing,-0.3470011181094295,-0.07657571170142399,-0.2704254064080055,learning
both_ensemble_reasoning,both,ensemble,reasoning,CONFIG_chat,0.447867891545262,-0.17769038186917502,0.625558273414437,learning
both_ensemble_reasoning,both,ensemble,reasoning,CONFIG_defaultContribProp,0.04760847302853295,-0.05356259461915594,0.10117106764768889,learning
both_ensemble_reasoning,both,ensemble,reasoning,CONFIG_rewardExists,0.25416357795715555,-0.085358640349251,0.33952221830640655,learning
both_ensemble_reasoning,both,ensemble,reasoning,CONFIG_showOtherSummaries,0.12390634943866279,0.033552462302918105,0.09035388713574469,learning
both_ensemble_reasoning,both,ensemble,reasoning,CONFIG_showPunishmentId,-0.001157744622744,0.056872087073791246,-0.05802983169653524,learning
both_ensemble_reasoning,both,ensemble,reasoning,CONFIG_punishmentCost,0.014138930629245103,-0.1809787910915097,0.19511772172075478,learning
both_ensemble_reasoning,both,ensemble,reasoning,CONFIG_punishmentTech,0.04500985209583906,0.13164318511169906,-0.08663333301586,learning
both_ensemble_joint,both,ensemble,joint,CONFIG_playerCount,-0.06978918108632053,0.15583450897962897,-0.2256236900659495,learning
both_ensemble_joint,both,ensemble,joint,CONFIG_numRounds,-0.07092883426781087,-0.05399329821490927,-0.016935536052901594,learning
both_ensemble_joint,both,ensemble,joint,CONFIG_showNRounds,0.09257657446097928,-0.10460714681540449,0.19718372127638378,learning
both_ensemble_joint,both,ensemble,joint,CONFIG_MPCR,0.41520200972676596,0.053928366753570774,0.3612736429731952,learning
both_ensemble_joint,both,ensemble,joint,CONFIG_allOrNothing,-0.21691268229972577,0.03599591108440455,-0.2529085933841303,learning
both_ensemble_joint,both,ensemble,joint,CONFIG_chat,0.37216520099502565,-0.18088632694869888,0.5530515279437245,learning
both_ensemble_joint,both,ensemble,joint,CONFIG_defaultContribProp,0.14969031836576227,-0.03625515921894459,0.18594547758470686,learning
both_ensemble_joint,both,ensemble,joint,CONFIG_rewardExists,0.29281900048533177,-0.02572651503930549,0.3185455155246373,learning
both_ensemble_joint,both,ensemble,joint,CONFIG_showOtherSummaries,0.1921768818473176,0.020373767751180143,0.17180311409613747,learning
both_ensemble_joint,both,ensemble,joint,CONFIG_showPunishmentId,0.07515886340450265,-0.04728366870299569,0.12244253210749834,learning
both_ensemble_joint,both,ensemble,joint,CONFIG_punishmentCost,0.05445494181373097,0.008098849915554663,0.046356091898176306,learning
both_ensemble_joint,both,ensemble,joint,CONFIG_punishmentTech,0.15270548426759553,-0.004581615531330975,0.1572870997989265,learning
both_ensemble_joint_reasoning,both,ensemble,joint_reasoning,CONFIG_playerCount,0.010308226243105427,0.1663376184384834,-0.15602939219537798,learning
both_ensemble_joint_reasoning,both,ensemble,joint_reasoning,CONFIG_numRounds,-0.0367542750236435,-0.07086634773525269,0.03411207271160919,learning
both_ensemble_joint_reasoning,both,ensemble,joint_reasoning,CONFIG_showNRounds,-0.0003187995509409828,0.05446317670858572,-0.0547819762595267,learning
both_ensemble_joint_reasoning,both,ensemble,joint_reasoning,CONFIG_MPCR,0.3530926985711356,0.17895045369886584,0.17414224487226979,learning
both_ensemble_joint_reasoning,both,ensemble,joint_reasoning,CONFIG_allOrNothing,-0.34954974237087594,0.08438547896549825,-0.4339352213363742,learning
both_ensemble_joint_reasoning,both,ensemble,joint_reasoning,CONFIG_chat,0.340071551430796,-0.1925813440230578,0.5326528954538537,learning
both_ensemble_joint_reasoning,both,ensemble,joint_reasoning,CONFIG_defaultContribProp,0.03955047332068023,-0.05528016813889425,0.09483064145957448,learning
both_ensemble_joint_reasoning,both,ensemble,joint_reasoning,CONFIG_rewardExists,0.22604199620475643,-0.050658051324026045,0.27670004752878247,learning
both_ensemble_joint_reasoning,both,ensemble,joint_reasoning,CONFIG_showOtherSummaries,0.019567575868321037,0.18409072530454784,-0.1645231494362268,learning
both_ensemble_joint_reasoning,both,ensemble,joint_reasoning,CONFIG_showPunishmentId,-0.10084593427878263,0.1262059527098024,-0.22705188698858503,learning
both_ensemble_joint_reasoning,both,ensemble,joint_reasoning,CONFIG_punishmentCost,0.04244821309061156,0.2011121666042555,-0.15866395351364393,learning
both_ensemble_joint_reasoning,both,ensemble,joint_reasoning,CONFIG_punishmentTech,0.016787048087455677,0.012294247742060796,0.004492800345394881,learning
both_freeform,both,freeform,single,CONFIG_playerCount,0.19874455026176702,-0.21456251278412336,0.4133070630458904,learning
both_freeform,both,freeform,single,CONFIG_numRounds,-0.1176363332670361,-0.03501454807387765,-0.08262178519315845,learning
both_freeform,both,freeform,single,CONFIG_showNRounds,0.008388052289207828,-0.2862630630245553,0.2946511153137631,learning
both_freeform,both,freeform,single,CONFIG_MPCR,0.00795002582473991,0.2631376259169821,-0.2551876000922422,learning
both_freeform,both,freeform,single,CONFIG_allOrNothing,-0.2310019212103517,-0.14400059769517956,-0.08700132351517215,learning
both_freeform,both,freeform,single,CONFIG_chat,0.7582098138206286,0.15256175271010042,0.6056480611105282,learning
both_freeform,both,freeform,single,CONFIG_defaultContribProp,-0.18871123524973457,0.06182139228059834,-0.2505326275303329,learning
both_freeform,both,freeform,single,CONFIG_rewardExists,-0.10036571259680237,0.12839130074157265,-0.228757013338375,learning
both_freeform,both,freeform,single,CONFIG_showOtherSummaries,-0.16358593051189335,0.05153371109206826,-0.2151196416039616,learning
both_freeform,both,freeform,single,CONFIG_showPunishmentId,0.008967582655157466,-0.02532360116531404,0.034291183820471506,learning
both_freeform,both,freeform,single,CONFIG_punishmentCost,0.0041296546557089055,-0.19254692173129245,0.19667657638700137,learning
both_freeform,both,freeform,single,CONFIG_punishmentTech,0.05812130394009653,0.12123399200990732,-0.0631126880698108,learning
both_freeform_reasoning,both,freeform,reasoning,CONFIG_playerCount,0.14276503835617135,-0.06994821438400274,0.2127132527401741,learning
both_freeform_reasoning,both,freeform,reasoning,CONFIG_numRounds,-0.13850653771868168,-0.014234779247949175,-0.1242717584707325,learning
both_freeform_reasoning,both,freeform,reasoning,CONFIG_showNRounds,0.027024618407640408,-0.20499380001517717,0.23201841842281756,learning
both_freeform_reasoning,both,freeform,reasoning,CONFIG_MPCR,-0.04458417146787463,0.15018676253492463,-0.19477093400279927,learning
both_freeform_reasoning,both,freeform,reasoning,CONFIG_allOrNothing,-0.2501012425563574,-0.07657571170142399,-0.1735255308549334,learning
both_freeform_reasoning,both,freeform,reasoning,CONFIG_chat,0.6912013491819461,-0.17769038186917502,0.868891731051121,learning
both_freeform_reasoning,both,freeform,reasoning,CONFIG_defaultContribProp,-0.18894385814655074,-0.05356259461915594,-0.1353812635273948,learning
both_freeform_reasoning,both,freeform,reasoning,CONFIG_rewardExists,-0.13436708302697317,-0.085358640349251,-0.04900844267772217,learning
both_freeform_reasoning,both,freeform,reasoning,CONFIG_showOtherSummaries,-0.19640291049605255,0.033552462302918105,-0.22995537279897066,learning
both_freeform_reasoning,both,freeform,reasoning,CONFIG_showPunishmentId,-0.0028722389420801054,0.056872087073791246,-0.05974432601587135,learning
both_freeform_reasoning,both,freeform,reasoning,CONFIG_punishmentCost,-0.07262531965989899,-0.1809787910915097,0.1083534714316107,learning
both_freeform_reasoning,both,freeform,reasoning,CONFIG_punishmentTech,0.04773618581180223,0.13164318511169906,-0.08390699929989684,learning
both_freeform_joint,both,freeform,joint,CONFIG_playerCount,0.07628190461020995,0.15583450897962897,-0.07955260436941902,learning
both_freeform_joint,both,freeform,joint,CONFIG_numRounds,-0.19607852893180766,-0.05399329821490927,-0.14208523071689838,learning
both_freeform_joint,both,freeform,joint,CONFIG_showNRounds,0.010463361702757992,-0.10460714681540449,0.11507050851816249,learning
both_freeform_joint,both,freeform,joint,CONFIG_MPCR,0.019898383116599236,0.053928366753570774,-0.03402998363697154,learning
both_freeform_joint,both,freeform,joint,CONFIG_allOrNothing,-0.18926671501258327,0.03599591108440455,-0.22526262609698783,learning
both_freeform_joint,both,freeform,joint,CONFIG_chat,0.786028529237921,-0.18088632694869888,0.9669148561866199,learning
both_freeform_joint,both,freeform,joint,CONFIG_defaultContribProp,0.11322818986612349,-0.03625515921894459,0.14948334908506808,learning
both_freeform_joint,both,freeform,joint,CONFIG_rewardExists,0.030351066356009652,-0.02572651503930549,0.05607758139531514,learning
both_freeform_joint,both,freeform,joint,CONFIG_showOtherSummaries,-0.07204469718995177,0.020373767751180143,-0.09241846494113191,learning
both_freeform_joint,both,freeform,joint,CONFIG_showPunishmentId,-0.13611850436634093,-0.04728366870299569,-0.08883483566334524,learning
both_freeform_joint,both,freeform,joint,CONFIG_punishmentCost,0.04275306879898582,0.008098849915554663,0.034654218883431155,learning
both_freeform_joint,both,freeform,joint,CONFIG_punishmentTech,0.04026233955253457,-0.004581615531330975,0.044843955083865544,learning
both_freeform_joint_reasoning,both,freeform,joint_reasoning,CONFIG_playerCount,0.050795128483447916,0.1663376184384834,-0.1155424899550355,learning
both_freeform_joint_reasoning,both,freeform,joint_reasoning,CONFIG_numRounds,-0.252504792859473,-0.07086634773525269,-0.18163844512422034,learning
both_freeform_joint_reasoning,both,freeform,joint_reasoning,CONFIG_showNRounds,0.09034735177328632,0.05446317670858572,0.035884175064700596,learning
both_freeform_joint_reasoning,both,freeform,joint_reasoning,CONFIG_MPCR,-0.06347019430038262,0.17895045369886584,-0.24242064799924845,learning
both_freeform_joint_reasoning,both,freeform,joint_reasoning,CONFIG_allOrNothing,-0.3104671528589212,0.08438547896549825,-0.39485263182441943,learning
both_freeform_joint_reasoning,both,freeform,joint_reasoning,CONFIG_chat,0.7273295693860637,-0.1925813440230578,0.9199109134091216,learning
both_freeform_joint_reasoning,both,freeform,joint_reasoning,CONFIG_defaultContribProp,-0.004878547237791379,-0.05528016813889425,0.05040162090110287,learning
both_freeform_joint_reasoning,both,freeform,joint_reasoning,CONFIG_rewardExists,-0.06486176809548778,-0.050658051324026045,-0.01420371677146174,learning
both_freeform_joint_reasoning,both,freeform,joint_reasoning,CONFIG_showOtherSummaries,-0.1464711031780216,0.18409072530454784,-0.33056182848256943,learning
both_freeform_joint_reasoning,both,freeform,joint_reasoning,CONFIG_showPunishmentId,-0.15518249084758398,0.1262059527098024,-0.28138844355738635,learning
both_freeform_joint_reasoning,both,freeform,joint_reasoning,CONFIG_punishmentCost,-0.005057239226052716,0.2011121666042555,-0.2061694058303082,learning
both_freeform_joint_reasoning,both,freeform,joint_reasoning,CONFIG_punishmentTech,0.07289073253166235,0.012294247742060796,0.06059648478960156,learning
both_quantitative,both,quantitative,single,CONFIG_playerCount,0.1108530888225675,-0.21456251278412336,0.32541560160669086,learning
both_quantitative,both,quantitative,single,CONFIG_numRounds,-0.15381834114244353,-0.03501454807387765,-0.11880379306856588,learning
both_quantitative,both,quantitative,single,CONFIG_showNRounds,0.11059400303429472,-0.2862630630245553,0.39685706605885,learning
both_quantitative,both,quantitative,single,CONFIG_MPCR,0.1764291315174839,0.2631376259169821,-0.08670849439949818,learning
both_quantitative,both,quantitative,single,CONFIG_allOrNothing,-0.3883492139641986,-0.14400059769517956,-0.24434861626901902,learning
both_quantitative,both,quantitative,single,CONFIG_chat,0.39461682173545426,0.15256175271010042,0.24205506902535384,learning
both_quantitative,both,quantitative,single,CONFIG_defaultContribProp,-0.35107188406268747,0.06182139228059834,-0.4128932763432858,learning
both_quantitative,both,quantitative,single,CONFIG_rewardExists,0.06749185794743184,0.12839130074157265,-0.06089944279414081,learning
both_quantitative,both,quantitative,single,CONFIG_showOtherSummaries,-0.20536829800355436,0.05153371109206826,-0.2569020090956226,learning
both_quantitative,both,quantitative,single,CONFIG_showPunishmentId,0.013132282850929461,-0.02532360116531404,0.0384558840162435,learning
both_quantitative,both,quantitative,single,CONFIG_punishmentCost,0.06511074707570634,-0.19254692173129245,0.2576576688069988,learning
both_quantitative,both,quantitative,single,CONFIG_punishmentTech,0.08104554665485375,0.12123399200990732,-0.04018844535505357,learning
both_quantitative_reasoning,both,quantitative,reasoning,CONFIG_playerCount,0.026916162465165053,-0.06994821438400274,0.0968643768491678,learning
both_quantitative_reasoning,both,quantitative,reasoning,CONFIG_numRounds,-0.11046560353292513,-0.014234779247949175,-0.09623082428497595,learning
both_quantitative_reasoning,both,quantitative,reasoning,CONFIG_showNRounds,-0.041868392622557,-0.20499380001517717,0.16312540739262016,learning
both_quantitative_reasoning,both,quantitative,reasoning,CONFIG_MPCR,0.17587460134825952,0.15018676253492463,0.02568783881333489,learning
both_quantitative_reasoning,both,quantitative,reasoning,CONFIG_allOrNothing,-0.407414380432528,-0.07657571170142399,-0.330838668731104,learning
both_quantitative_reasoning,both,quantitative,reasoning,CONFIG_chat,0.29854120188875904,-0.17769038186917502,0.47623158375793406,learning
both_quantitative_reasoning,both,quantitative,reasoning,CONFIG_defaultContribProp,-0.4480369011959401,-0.05356259461915594,-0.3944743065767842,learning
both_quantitative_reasoning,both,quantitative,reasoning,CONFIG_rewardExists,0.0006282305131648327,-0.085358640349251,0.08598687086241584,learning
both_quantitative_reasoning,both,quantitative,reasoning,CONFIG_showOtherSummaries,-0.1870233406900567,0.033552462302918105,-0.2205758029929748,learning
both_quantitative_reasoning,both,quantitative,reasoning,CONFIG_showPunishmentId,0.07193055742684593,0.056872087073791246,0.01505847035305468,learning
both_quantitative_reasoning,both,quantitative,reasoning,CONFIG_punishmentCost,0.06468869148857236,-0.1809787910915097,0.24566748258008203,learning
both_quantitative_reasoning,both,quantitative,reasoning,CONFIG_punishmentTech,0.096234673233551,0.13164318511169906,-0.03540851187814806,learning
both_quantitative_joint,both,quantitative,joint,CONFIG_playerCount,0.0587260754504902,0.15583450897962897,-0.09710843352913877,learning
both_quantitative_joint,both,quantitative,joint,CONFIG_numRounds,-0.07962063640810926,-0.05399329821490927,-0.02562733819319999,learning
both_quantitative_joint,both,quantitative,joint,CONFIG_showNRounds,0.06154641071404384,-0.10460714681540449,0.16615355752944833,learning
both_quantitative_joint,both,quantitative,joint,CONFIG_MPCR,0.15821713597740783,0.053928366753570774,0.10428876922383706,learning
both_quantitative_joint,both,quantitative,joint,CONFIG_allOrNothing,-0.3393564016035501,0.03599591108440455,-0.3753523126879546,learning
both_quantitative_joint,both,quantitative,joint,CONFIG_chat,0.45743271622352843,-0.18088632694869888,0.6383190431722273,learning
both_quantitative_joint,both,quantitative,joint,CONFIG_defaultContribProp,0.008690972869972655,-0.03625515921894459,0.04494613208891724,learning
both_quantitative_joint,both,quantitative,joint,CONFIG_rewardExists,0.16606665756593336,-0.02572651503930549,0.19179317260523884,learning
both_quantitative_joint,both,quantitative,joint,CONFIG_showOtherSummaries,0.12168670796237065,0.020373767751180143,0.1013129402111905,learning
both_quantitative_joint,both,quantitative,joint,CONFIG_showPunishmentId,0.03790856260202031,-0.04728366870299569,0.08519223130501599,learning
both_quantitative_joint,both,quantitative,joint,CONFIG_punishmentCost,-0.01262776811569529,0.008098849915554663,-0.020726618031249953,learning
both_quantitative_joint,both,quantitative,joint,CONFIG_punishmentTech,0.024507916663861984,-0.004581615531330975,0.02908953219519296,learning
both_quantitative_joint_reasoning,both,quantitative,joint_reasoning,CONFIG_playerCount,0.11580204221557751,0.1663376184384834,-0.0505355762229059,learning
both_quantitative_joint_reasoning,both,quantitative,joint_reasoning,CONFIG_numRounds,0.015125228692301162,-0.07086634773525269,0.08599157642755385,learning
both_quantitative_joint_reasoning,both,quantitative,joint_reasoning,CONFIG_showNRounds,-0.06847096869355784,0.05446317670858572,-0.12293414540214356,learning
both_quantitative_joint_reasoning,both,quantitative,joint_reasoning,CONFIG_MPCR,0.15576424666622216,0.17895045369886584,-0.02318620703264368,learning
both_quantitative_joint_reasoning,both,quantitative,joint_reasoning,CONFIG_allOrNothing,-0.4529397200523133,0.08438547896549825,-0.5373251990178116,learning
both_quantitative_joint_reasoning,both,quantitative,joint_reasoning,CONFIG_chat,0.4437685949281839,-0.1925813440230578,0.6363499389512417,learning
both_quantitative_joint_reasoning,both,quantitative,joint_reasoning,CONFIG_defaultContribProp,-0.16943251255856961,-0.05528016813889425,-0.11415234441967537,learning
both_quantitative_joint_reasoning,both,quantitative,joint_reasoning,CONFIG_rewardExists,-0.041214474038144426,-0.050658051324026045,0.009443577285881619,learning
both_quantitative_joint_reasoning,both,quantitative,joint_reasoning,CONFIG_showOtherSummaries,0.08431456624054952,0.18409072530454784,-0.09977615906399832,learning
both_quantitative_joint_reasoning,both,quantitative,joint_reasoning,CONFIG_showPunishmentId,-0.04470592510563807,0.1262059527098024,-0.17091187781544045,learning
both_quantitative_joint_reasoning,both,quantitative,joint_reasoning,CONFIG_punishmentCost,0.05284349990020914,0.2011121666042555,-0.14826866670404634,learning
both_quantitative_joint_reasoning,both,quantitative,joint_reasoning,CONFIG_punishmentTech,0.06578516280659122,0.012294247742060796,0.05349091506453042,learning
both_refined,both,refined,single,CONFIG_playerCount,-0.0009594531560403497,-0.21456251278412336,0.21360305962808301,learning
both_refined,both,refined,single,CONFIG_numRounds,-0.06158328456857429,-0.03501454807387765,-0.02656873649469664,learning
both_refined,both,refined,single,CONFIG_showNRounds,0.010724832560682778,-0.2862630630245553,0.2969878955852381,learning
both_refined,both,refined,single,CONFIG_MPCR,0.053434227308054257,0.2631376259169821,-0.20970339860892784,learning
both_refined,both,refined,single,CONFIG_allOrNothing,-0.4304631899818509,-0.14400059769517956,-0.28646259228667137,learning
both_refined,both,refined,single,CONFIG_chat,0.6348685358291096,0.15256175271010042,0.4823067831190092,learning
both_refined,both,refined,single,CONFIG_defaultContribProp,0.019207105506632807,0.06182139228059834,-0.04261428677396553,learning
both_refined,both,refined,single,CONFIG_rewardExists,0.0044089776199510875,0.12839130074157265,-0.12398232312162157,learning
both_refined,both,refined,single,CONFIG_showOtherSummaries,-0.3183545040504547,0.05153371109206826,-0.36988821514252296,learning
both_refined,both,refined,single,CONFIG_showPunishmentId,-0.020001364140110365,-0.02532360116531404,0.0053222370252036764,learning
both_refined,both,refined,single,CONFIG_punishmentCost,0.0416284450200572,-0.19254692173129245,0.23417536675134965,learning
both_refined,both,refined,single,CONFIG_punishmentTech,0.0597230562377863,0.12123399200990732,-0.06151093577212102,learning
both_refined_reasoning,both,refined,reasoning,CONFIG_playerCount,0.016345623612920045,-0.06994821438400274,0.08629383799692278,learning
both_refined_reasoning,both,refined,reasoning,CONFIG_numRounds,-0.05633404425040963,-0.014234779247949175,-0.04209926500246046,learning
both_refined_reasoning,both,refined,reasoning,CONFIG_showNRounds,0.009682275572957907,-0.20499380001517717,0.21467607558813506,learning
both_refined_reasoning,both,refined,reasoning,CONFIG_MPCR,0.05154326056490877,0.15018676253492463,-0.09864350197001587,learning
both_refined_reasoning,both,refined,reasoning,CONFIG_allOrNothing,-0.36564297368962373,-0.07657571170142399,-0.28906726198819976,learning
both_refined_reasoning,both,refined,reasoning,CONFIG_chat,0.6907559148449846,-0.17769038186917502,0.8684462967141595,learning
both_refined_reasoning,both,refined,reasoning,CONFIG_defaultContribProp,0.014746892857675843,-0.05356259461915594,0.06830948747683178,learning
both_refined_reasoning,both,refined,reasoning,CONFIG_rewardExists,-0.06579184644758199,-0.085358640349251,0.019566793901669016,learning
both_refined_reasoning,both,refined,reasoning,CONFIG_showOtherSummaries,-0.23866215921447614,0.033552462302918105,-0.27221462151739423,learning
both_refined_reasoning,both,refined,reasoning,CONFIG_showPunishmentId,0.016972359495802426,0.056872087073791246,-0.03989972757798882,learning
both_refined_reasoning,both,refined,reasoning,CONFIG_punishmentCost,0.12585072124567515,-0.1809787910915097,0.3068295123371848,learning
