model,variant_id,n_runs,correlation,correlation_repeat_sd,correlation_repeat_se,baseline_correlation,baseline_repeat_sd,baseline_repeat_se,delta_correlation,delta_correlation_repeat_sd,delta_correlation_repeat_se
GPT-5.1,citation_q4_highest__year_q2__discipline_psych_social,5,0.5763310670852662,0.058443039689072454,0.026136521911296836,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.04032278108061109,0.0428304984337928,0.019154381201631796
GPT-5.1,citation_q4_highest__year_q3,5,0.45460060238838196,0.0771183335210706,0.034488367212922914,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.16205324577749525,0.06796410580441066,0.030394472121730052
GPT-5.1,citation_q4_highest__year_q3__discipline_bio_evo,5,0.5238285005092621,0.04571027487018264,0.020442256375985752,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09282534765661513,0.05736619604428242,0.025654942793119005
GPT-5.1,citation_q4_highest__year_q3__discipline_economics,5,0.5871776103973388,0.07280346951556205,0.03255870136692608,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.02947623776853834,0.10785222664479038,0.04823298206049307
GPT-5.1,citation_q4_highest__year_q3__discipline_math_phys_cs,5,0.5270751357078552,0.09670159957738332,0.04324627003759881,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08957871245802199,0.12974228450580105,0.05802251354221777
GPT-5.1,citation_q4_highest__year_q3__discipline_multidisciplinary,5,0.4849050998687744,0.050334943032412725,0.02251047085281085,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.13174874829710279,0.08119479806206044,0.03631141757722706
GPT-5.1,citation_q4_highest__year_q3__discipline_other,5,0.5910317182540894,0.061917525391107,0.0276903591546169,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.02562212991178785,0.10149042158080775,0.04538789634395955
GPT-5.1,citation_q4_highest__year_q3__discipline_psych_social,5,0.6319091796875,0.04295437167471814,0.01920977899909225,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.015255331521622794,0.07456864793741608,0.033348113155662364
GPT-5.1,citation_q4_highest__year_q4_newest,5,0.5183360278606415,0.10331617373347801,0.04620439752864701,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09831782030523573,0.12805896336220898,0.05726970944121086
GPT-5.1,citation_q4_highest__year_q4_newest__discipline_math_phys_cs,5,0.5152996361255646,0.04570165806428883,0.020438402823240255,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10135421204031263,0.08522307548906242,0.03811291800902794
GPT-5.1,citation_q4_highest__year_q4_newest__discipline_multidisciplinary,5,0.5542411088943482,0.041513722722656944,0.018565501201387714,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06241273927152906,0.061598798695173436,0.02754782024294663
GPT-5.1,citation_q4_highest__year_q4_newest__discipline_psych_social,5,0.5537619829177857,0.07265145711709993,0.03249071935564927,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06289186524809157,0.09290072116410646,0.04154646553633908
GPT-5.1,discipline_bio_evo,5,0.5197251081466675,0.11030876849043783,0.04933158097178117,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09692874001920973,0.11302872234869527,0.05054798131632646
GPT-5.1,discipline_economics,5,0.5798202157020569,0.07246919624565346,0.03240920981601073,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.03683363246382032,0.0562824525315212,0.025170277960177304
GPT-5.1,discipline_math_phys_cs,5,0.4383064866065979,0.09679001680880187,0.043285811425565646,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1783473615592793,0.08918286789865357,0.039883791009954636
GPT-5.1,discipline_multidisciplinary,5,0.504789513349533,0.07360668220682907,0.032917909002538805,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.11186433481634413,0.10464105397165317,0.046796901983568166
GPT-5.1,discipline_other,5,0.6066495895385742,0.07787449841695895,0.034826534434804,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.010004258627302986,0.10343171445481743,0.04625606891006387
GPT-5.1,discipline_psych_social,5,0.5626775324344635,0.05623137476655042,0.02514743528925462,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.053976315731413704,0.07147639668907646,0.03196521635670317
GPT-5.1,jcr_q1,5,0.5675137400627136,0.07664006504484927,0.034274479048057686,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.049140108103163584,0.07247714615522546,0.03241276512365433
GPT-5.1,jcr_q1__discipline_bio_evo,5,0.541211199760437,0.09685083816637584,0.04331301156356949,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0754426484054402,0.08301966066477559,0.03712752094308072
GPT-5.1,jcr_q1__discipline_economics,5,0.558703500032425,0.13158126219262822,0.058844929365587946,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.057950348133452276,0.16637432924294468,0.07440486197963109
GPT-5.1,jcr_q1__discipline_math_phys_cs,5,0.5413648962974549,0.06300069974261052,0.028174769450906124,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07528895186842237,0.06522951570535905,0.029171526251314594
GPT-5.1,jcr_q1__discipline_multidisciplinary,5,0.544233113527298,0.10259428517586229,0.04588155915124541,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07242073463857923,0.11977106833205643,0.053563250105650106
GPT-5.1,jcr_q1__discipline_other,5,0.5845573544502258,0.0632752806974679,0.028297565786983708,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.032096493715651375,0.08516425927914377,0.03808661460031654
GPT-5.1,jcr_q1__discipline_psych_social,5,0.5338469684123993,0.07026432388883042,0.03142316092169743,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08280687975347792,0.08474131741479984,0.03789746924847584
GPT-5.1,jcr_q1__year_q1_oldest,5,0.61837317943573,0.05449810419593441,0.024372293125395173,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.0017193312698527753,0.0786362403244155,0.035167195772080634
GPT-5.1,jcr_q1__year_q1_oldest__discipline_bio_evo,5,0.4395896911621094,0.05772414682826141,0.025815023250234277,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.17706415700376782,0.05911690044349695,0.026437881602149327
GPT-5.1,jcr_q1__year_q1_oldest__discipline_economics,5,0.5966161608695983,0.04879178866495045,0.021820351239726584,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.020037687296278816,0.052686029997452734,0.023561908907779476
GPT-5.1,jcr_q1__year_q1_oldest__discipline_math_phys_cs,5,0.5380792796611786,0.12085324057828871,0.05404721224683791,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07857456850469861,0.14845765628249044,0.06639228224558946
GPT-5.1,jcr_q1__year_q1_oldest__discipline_multidisciplinary,5,0.5389963090419769,0.1064288990936655,0.04759645062878036,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07765753912390028,0.1108098708622528,0.0495556807651941
GPT-5.1,jcr_q1__year_q1_oldest__discipline_other,5,0.6800855040550232,0.05096880429973379,0.022793942229217663,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.06343165588914598,0.02172246303379406,0.009714580796457964
GPT-5.1,jcr_q1__year_q1_oldest__discipline_psych_social,5,0.5903212070465088,0.0461057939908196,0.020619137904014786,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.026332641119368415,0.08636734993287495,0.03862465309728406
GPT-5.1,jcr_q1__year_q2,5,0.5560950100421905,0.1060156913640598,0.04741165851433502,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.060558838123686655,0.14529085607595557,0.06497604613899499
GPT-5.1,jcr_q1__year_q2__discipline_bio_evo,5,0.5297879338264465,0.02077336237737866,0.009290130079411063,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08686591433943067,0.05636817883473279,0.02520861592846548
GPT-5.1,jcr_q1__year_q2__discipline_economics,5,0.5516858279705048,0.06645626475094812,0.029720145102768627,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06496802019537244,0.07346133503373005,0.03285290777066144
GPT-5.1,jcr_q1__year_q2__discipline_math_phys_cs,5,0.45921621918678285,0.09328334001926863,0.04171757789026224,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.15743762897909436,0.10430322318081478,0.04664581946092673
GPT-5.1,jcr_q1__year_q2__discipline_multidisciplinary,5,0.4845421493053436,0.08181963000200744,0.036590850915673975,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1321116988605336,0.07511108299870878,0.033590697489748314
GPT-5.1,jcr_q1__year_q2__discipline_other,5,0.5979272842407226,0.0561896095920352,0.025128757335392986,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.01872656392515455,0.08392449121644614,0.037532173467411514
GPT-5.1,jcr_q1__year_q2__discipline_psych_social,5,0.551764291524887,0.06931978926805799,0.031000752197867607,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06488955664099012,0.07680258040153953,0.03434715812504709
GPT-5.1,jcr_q1__year_q3,5,0.5403329193592071,0.10752797929223605,0.0480879742361259,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07632092880667005,0.10805106607477587,0.04832190575690404
GPT-5.1,jcr_q1__year_q3__discipline_bio_evo,5,0.48021005988121035,0.09659111558123826,0.04319686009243757,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.13644378828466688,0.10859532689823435,0.04856530659665268
GPT-5.1,jcr_q1__year_q3__discipline_economics,5,0.43987061381340026,0.06060117293774054,0.027101668441001696,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.17678323435247695,0.10548594102101966,0.0471747469587067
GPT-5.1,jcr_q1__year_q3__discipline_math_phys_cs,5,0.6525925874710083,0.03201350336434903,0.014316873944120529,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.0359387393051311,0.033755114011647075,0.015095745903659696
GPT-5.1,jcr_q1__year_q3__discipline_multidisciplinary,5,0.584871518611908,0.09660504366865794,0.04320308892249096,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.031782329553969244,0.14100567790404395,0.06305965620137646
GPT-5.1,jcr_q1__year_q3__discipline_other,5,0.4578233301639557,0.02241799051671632,0.010025630142864665,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.15883051800192152,0.07179439794711309,0.03210743084268324
GPT-5.1,jcr_q1__year_q3__discipline_psych_social,5,0.5350220799446106,0.03516706449682114,0.0157271893568023,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08163176822126661,0.07953968915784924,0.03557123037323078
GPT-5.1,jcr_q1__year_q4_newest,5,0.5286858737468719,0.08440508974778169,0.037747103664602086,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08796797441900525,0.1329753487333901,0.05946838381992016
GPT-5.1,jcr_q1__year_q4_newest__discipline_bio_evo,5,0.4796364426612854,0.08487068722955082,0.037955325188479785,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1370174055045918,0.05823207412183384,0.026042175241445368
GPT-5.1,jcr_q1__year_q4_newest__discipline_economics,5,0.5195751190185547,0.033536431211562,0.014997947982359653,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09707872914732252,0.03668525670147764,0.01640614555130674
GPT-5.1,jcr_q1__year_q4_newest__discipline_math_phys_cs,5,0.5337402701377869,0.05315285350204054,0.02377067872573008,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08291357802809034,0.04077213470546784,0.018233852957840888
GPT-5.1,jcr_q1__year_q4_newest__discipline_multidisciplinary,5,0.5053952455520629,0.09504124692803632,0.04250373775948645,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.11125860261381422,0.12440775745801932,0.05563684052088753
GPT-5.1,jcr_q1__year_q4_newest__discipline_other,5,0.5145637273788453,0.07959068909333243,0.03559403823774848,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10209012078703199,0.10029101958000736,0.04485150746273177
GPT-5.1,jcr_q1__year_q4_newest__discipline_psych_social,5,0.5320696353912353,0.09871986646567345,0.04414886642938955,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08458421277464186,0.09786171889529575,0.043765091168971385
GPT-5.1,jcr_q2,5,0.5790853321552276,0.10346482548526034,0.046270876613038955,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.03756851601064955,0.1398786334598652,0.06255562660320704
GPT-5.1,jcr_q2__discipline_bio_evo,5,0.451615971326828,0.12580833564865937,0.056263198129302486,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1650378768390492,0.16710321875492942,0.074730831279008
GPT-5.1,jcr_q2__discipline_economics,5,0.5307819604873657,0.056376395394047554,0.025212290485499275,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08587188767851148,0.041979165832202556,0.018773653687908287
GPT-5.1,jcr_q2__discipline_math_phys_cs,5,0.5820547938346863,0.07439957160211523,0.033272499919838515,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.034599054331190926,0.08261560621669888,0.03694682230057858
GPT-5.1,jcr_q2__discipline_multidisciplinary,5,0.5368402361869812,0.026677235035683377,0.011930422198305412,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.079813611978896,0.07266602098702311,0.032497232516282004
GPT-5.1,jcr_q2__discipline_other,5,0.6025331258773804,0.036832752884075504,0.01647210784944885,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.014120722288496835,0.07415006344349205,0.03316091647911407
GPT-5.1,jcr_q2__discipline_psych_social,5,0.4500711739063263,0.05767455874462445,0.02579284678505704,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.16658267425955092,0.10476991908633997,0.04685453221484176
GPT-5.1,jcr_q2__year_q1_oldest,5,0.5145961821079255,0.06999854843483115,0.03130430252531879,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10205766605795179,0.10971204217107873,0.04906471684897113
GPT-5.1,jcr_q2__year_q1_oldest__discipline_bio_evo,5,0.6293039679527282,0.034164647552027305,0.015278894870730966,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.012650119786851067,0.08686239900430362,0.038846045772466586
GPT-5.1,jcr_q2__year_q1_oldest__discipline_economics,5,0.6022331476211548,0.0883837094712766,0.0395263964962733,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.01442070054472242,0.10669699054082019,0.047716344768785196
GPT-5.1,jcr_q2__year_q1_oldest__discipline_math_phys_cs,5,0.6027838826179505,0.049498700656222284,0.022136491893045295,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.013869965547926766,0.025482979547327908,0.011396334907412403
GPT-5.1,jcr_q2__year_q1_oldest__discipline_multidisciplinary,5,0.519161170721054,0.03663106491507373,0.016381910247662484,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09749267744482312,0.07213321053704877,0.03225895243922903
GPT-5.1,jcr_q2__year_q1_oldest__discipline_psych_social,5,0.4165637731552124,0.047396621379037336,0.02119641346146946,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.2000900750106648,0.03579997594240036,0.01601023596001286
GPT-5.1,jcr_q2__year_q2,5,0.5337878465652466,0.10566882294562475,0.0472565342417613,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08286600160063062,0.09894625843516862,0.0442501119960598
GPT-5.1,jcr_q2__year_q2__discipline_bio_evo,5,0.49665071368217467,0.047909597828753155,0.021425823503953674,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12000313448370252,0.09828336113195237,0.04395365530964123
GPT-5.1,jcr_q2__year_q2__discipline_economics,5,0.5124882936477662,0.039770580443983336,0.0177859442754741,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10416555451811109,0.08841930653706932,0.03954231598805571
GPT-5.1,jcr_q2__year_q2__discipline_math_phys_cs,5,0.500749158859253,0.07665079531955099,0.03427927777278775,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.11590468930662427,0.07437159958219343,0.03325999045223589
GPT-5.1,jcr_q2__year_q2__discipline_multidisciplinary,5,0.5582671999931336,0.08805334739188576,0.03937865408293208,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.05838664817274366,0.046185644696632264,0.020654848225264477
GPT-5.1,jcr_q2__year_q2__discipline_other,5,0.6180295586585999,0.04715802029737315,0.02108970781384824,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.0013757104927226483,0.07878540527996307,0.035233904368173655
GPT-5.1,jcr_q2__year_q2__discipline_psych_social,5,0.5449620068073273,0.09180476854719584,0.041056340626032896,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07169184135854993,0.12012603303855747,0.053721995148320024
GPT-5.1,jcr_q2__year_q3,5,0.572127777338028,0.07461510768943096,0.033368890588406974,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.04452607082784925,0.0942176627380616,0.04213541971269094
GPT-5.1,jcr_q2__year_q3__discipline_bio_evo,5,0.6059308588504791,0.07885574660645152,0.03526536196570479,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.01072298931539808,0.11339829463443872,0.050713259067030926
GPT-5.1,jcr_q2__year_q3__discipline_economics,5,0.5234727442264557,0.07571597375675193,0.03386121286053749,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09318110393942151,0.10449296569145287,0.046730674891328386
GPT-5.1,jcr_q2__year_q3__discipline_math_phys_cs,5,0.4646122395992279,0.08524273870278937,0.03812171166553785,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1520416085666493,0.09449065420427534,0.04225750520783719
GPT-5.1,jcr_q2__year_q3__discipline_multidisciplinary,5,0.4929740786552429,0.060611613986233874,0.027106337819839187,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12367976951063428,0.07399963079142809,0.03309364095190395
GPT-5.1,jcr_q2__year_q3__discipline_other,5,0.5509660601615906,0.06580263378696036,0.029427832449233554,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06568778800428662,0.04082773769623256,0.01825871937126133
GPT-5.1,jcr_q2__year_q3__discipline_psych_social,5,0.48538610339164734,0.11294338671382331,0.0505098180602311,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.13126774477422987,0.15060705226904247,0.06735352135288858
GPT-5.1,jcr_q2__year_q4_newest,5,0.44046875834465027,0.04980565877594884,0.022273767737436116,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.17618508982122694,0.057517954611893254,0.02572281128778817
GPT-5.1,jcr_q2__year_q4_newest__discipline_bio_evo,5,0.5287542164325714,0.07139065462899215,0.031926871341727295,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0878996317333058,0.09158587375350152,0.040958447898308645
GPT-5.1,jcr_q2__year_q4_newest__discipline_economics,5,0.39545770883560183,0.061799067932300826,0.027637383368550403,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.2211961393302754,0.0613047849752567,0.027416333310136348
GPT-5.1,jcr_q2__year_q4_newest__discipline_math_phys_cs,5,0.3889716684818268,0.05845324845672168,0.02614108741098287,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.2276821796840504,0.10496435692991028,0.0469414874619661
GPT-5.1,jcr_q2__year_q4_newest__discipline_other,5,0.5455929636955261,0.07428408944782815,0.03322085473040371,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07106088447035108,0.09973940915008561,0.04460481977905119
GPT-5.1,jcr_q2__year_q4_newest__discipline_psych_social,5,0.568930184841156,0.09719287201336854,0.04346597375006578,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0477236633247212,0.1281540846466726,0.05731224897284441
GPT-5.1,jcr_q3,5,0.5218666613101959,0.1064189164232764,0.04759198624286296,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09478718685568129,0.08742988776447576,0.039099834461308984
GPT-5.1,jcr_q3__discipline_bio_evo,5,0.5785159170627594,0.08008072692345689,0.03581318981768944,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.038137931103117806,0.12039489737458606,0.053842234934737075
GPT-5.1,jcr_q3__discipline_economics,5,0.45163607597351074,0.06326688974965047,0.02829381324104062,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.16501777219236646,0.08978306336198934,0.04015220658111579
GPT-5.1,jcr_q3__discipline_math_phys_cs,5,0.46789708733558655,0.08577801205143565,0.038361093184361254,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.14875676083029066,0.07093107078695907,0.031721339199297996
GPT-5.1,jcr_q3__discipline_other,5,0.3436914563179016,0.0804617151723266,0.035983572942309694,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.2729623918479756,0.12632569674485278,0.05649456904530294
GPT-5.1,jcr_q3__discipline_psych_social,5,0.5164843738079071,0.05451492427452764,0.02437981529321944,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1001694743579701,0.045295437102013135,0.02025673528613349
GPT-5.1,jcr_q3__year_q1_oldest,5,0.46645343899726865,0.09277020025530035,0.04148809481142398,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.15020040916860852,0.11021960726216719,0.04929170685830706
GPT-5.1,jcr_q3__year_q1_oldest__discipline_bio_evo,5,0.5040503025054932,0.08645259584957703,0.03866277623019408,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.11260354566038404,0.1184728204874629,0.05298265601921936
GPT-5.1,jcr_q3__year_q1_oldest__discipline_economics,5,0.3471969127655029,0.09497187831095136,0.04247271517082503,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.2694569354003743,0.06111442845227523,0.027331203285066934
GPT-5.1,jcr_q3__year_q1_oldest__discipline_math_phys_cs,5,0.46971145272254944,0.04198496981204278,0.018776249306600844,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.14694239544332777,0.046339312671612634,0.020723570632868647
GPT-5.1,jcr_q3__year_q1_oldest__discipline_psych_social,5,0.589881706237793,0.05826694940209214,0.02605777194092375,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.026772141928084237,0.06122639897410571,0.02738127802472475
GPT-5.1,jcr_q3__year_q2,5,0.6618209958076477,0.04905354602475343,0.02193741268975265,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.0451671476417705,0.09435384335315336,0.04219632153520352
GPT-5.1,jcr_q3__year_q2__discipline_bio_evo,5,0.6575970768928527,0.04267103946089676,0.019083068981028226,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.040943228726975575,0.06927583260245408,0.030981094179396696
GPT-5.1,jcr_q3__year_q2__discipline_economics,5,0.6822710394859314,0.06699792077427436,0.02996238104048456,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.0656171913200542,0.11315484115648398,0.05060438336181782
GPT-5.1,jcr_q3__year_q2__discipline_math_phys_cs,5,0.6178502798080444,0.08251861952322226,0.03690344853267325,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.0011964316421672282,0.10692274859366761,0.047817306839312165
GPT-5.1,jcr_q3__year_q2__discipline_other,5,0.6080067336559296,0.07032859637518264,0.03145190445141074,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.00864711450994764,0.09021037881875332,0.04034330786294792
GPT-5.1,jcr_q3__year_q2__discipline_psych_social,5,0.6668855667114257,0.08833898748539168,0.0395063962161678,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.05023171854554857,0.07354723050312152,0.032891321392365155
GPT-5.1,jcr_q3__year_q3,5,0.42716396450996397,0.06307940475865649,0.028209967404115924,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1894898836559132,0.10132256660788946,0.045312829317998224
GPT-5.1,jcr_q3__year_q3__discipline_bio_evo,5,0.49009143114089965,0.1083343376826136,0.04844858867114821,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12656241702497756,0.1146945854670531,0.05129297795109804
GPT-5.1,jcr_q3__year_q3__discipline_economics,5,0.5834688067436218,0.0568981301233849,0.025445617349703423,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.03318504142225538,0.06664153683322442,0.02980300129682917
GPT-5.1,jcr_q3__year_q3__discipline_math_phys_cs,5,0.36510056257247925,0.0808393197067393,0.03615244282382148,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.25155328559339796,0.08073071923845679,0.036103875217927885
GPT-5.1,jcr_q3__year_q3__discipline_other,5,0.5162892460823059,0.10820120202348503,0.04838904859434006,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1003646020835713,0.09198680394969698,0.041137749332893714
GPT-5.1,jcr_q3__year_q3__discipline_psych_social,5,0.5936795949935914,0.040165470438246524,0.0179625444496355,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.022974253172285897,0.08942789976585286,0.0399933725922969
GPT-5.1,jcr_q3__year_q4_newest,5,0.5918406844139099,0.011101288660397593,0.004964647216499319,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.024813163751967293,0.060975978791320086,0.027269286714395435
GPT-5.1,jcr_q3__year_q4_newest__discipline_bio_evo,5,0.5333111226558686,0.06541922466444562,0.029256366677006256,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08334272551000868,0.06659758046162789,0.02978334340984236
GPT-5.1,jcr_q3__year_q4_newest__discipline_economics,5,0.46242195963859556,0.036630894993144925,0.01638183425626575,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.15423188852728162,0.0712353310984853,0.03185740854718358
GPT-5.1,jcr_q3__year_q4_newest__discipline_math_phys_cs,5,0.5442526400089264,0.06329257273332112,0.028305299020511137,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07240120815695081,0.043711548098628455,0.01954839859005698
GPT-5.1,jcr_q3__year_q4_newest__discipline_other,5,0.5018852710723877,0.051673629233851874,0.02310914952220263,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1147685770934895,0.10383063891560425,0.04643447335250523
GPT-5.1,jcr_q3__year_q4_newest__discipline_psych_social,5,0.5669672071933747,0.07751402436963968,0.03466532554001792,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.04968664097250257,0.05356682184446137,0.023955810996567257
GPT-5.1,jcr_q4,5,0.5387626051902771,0.032882021013802144,0.014705286844887628,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0778912429756001,0.0388021885486187,0.017352866254095062
GPT-5.1,jcr_q4__discipline_bio_evo,5,0.5169991016387939,0.025536168506379003,0.011420121733030544,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09965474652708325,0.06856994135676707,0.030665410017381062
GPT-5.1,jcr_q4__discipline_economics,5,0.4202413260936737,0.09234159505763927,0.041296416739928,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1964125220722035,0.09762793029110127,0.04366053772670265
GPT-5.1,jcr_q4__discipline_math_phys_cs,5,0.4828375458717346,0.03949545276134615,0.017662903435300355,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1338163022941426,0.0389598393890134,0.017423369853261567
GPT-5.1,jcr_q4__discipline_other,5,0.5215022563934326,0.11152211403229335,0.04987420559413822,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09515159177244459,0.1267486960232573,0.05668374007349212
GPT-5.1,jcr_q4__discipline_psych_social,5,0.4953465461730957,0.05736990998512066,0.025656603717954748,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1213073019927815,0.10020464448641017,0.04481287934656253
GPT-5.1,jcr_q4__year_q1_oldest,5,0.49025232195854185,0.05795616831653455,0.02591878641423816,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12640152620733533,0.09499159623017278,0.04248153329237582
GPT-5.1,jcr_q4__year_q1_oldest__discipline_bio_evo,5,0.4829645276069641,0.09398952560134655,0.04203339368351353,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.13368932055891308,0.13080291423523027,0.05849684157700996
GPT-5.1,jcr_q4__year_q1_oldest__discipline_economics,5,0.49331204891204833,0.10944791809541542,0.048946596971435635,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12334179925382886,0.11048582678833882,0.04941076384979857
